Row_ID,Y1,Var0,Var1,Var2,Var3,Var4,Var5,Var6,Var7,Var8
461,L,0.103,-0.137451947,-1.341050359,-1.363175576,-0.376814862,-3.271672833,-0.83436116,-0.194704366,-0.397235207
462,W,0.379,0.384556571,0.611278677,0.381472862,0.546530117,-0.597585914,-0.726851166,-0.355609196,0.275480215
463,L,0.103,0.384556571,1.001744484,0.963022342,-0.274220957,0.176491878,0.133228783,0.20755771,2.368372639
464,D,0.345,-0.920464724,-0.950584551,-1.363175576,-1.197565914,0.598716128,0.348248771,1.253439108,0.649211008
465,A,0.103,0.64556083,1.782676098,0.381472862,0.854311802,-1.864258665,-2.339501072,-1.240585763,-0.172996729
466,P,0.828,-1.181468983,-0.950584551,-1.363175576,-1.094972009,0.246862586,0.778288746,1.092534277,2.368372642
467,D,0.966,-1.181468983,-0.950584551,-1.363175576,-1.094971999,0.598716128,0.455758765,1.012081862,0.649211011
468,Q,0.103,1.428573607,1.001744484,0.963022342,1.367281259,-1.512405123,-2.016971091,-1.240585763,0.798703327
469,H,0.414,-0.920464724,-0.950584551,-1.363175576,-1.30015975,0.10612117,-0.189301198,1.414343938,0.424972538
470,D,0.034,-0.920464724,-0.950584551,-0.781626097,-1.197565854,0.809828254,0.563268758,1.172986692,0.649211014
471,W,0.103,1.950582125,1.782676098,0.963022342,1.57246906,-2.145741499,-2.662031053,-1.884205085,-0.172996723
472,J,0.103,1.428573607,1.782676098,0.963022342,1.469875184,-2.005000082,-1.801951104,-1.321038178,0.574464857
473,F,0.621,0.906565089,0.611278677,0.381472862,-0.479408627,0.387604003,0.348248771,0.288010125,0.723957174
474,K,0.276,-0.920464724,-0.950584551,-0.781626097,-1.197565814,0.035750461,0.133228783,1.253439108,-0.621473667
475,R,0.103,2.211586384,1.001744484,0.963022342,1.5724691,-2.216112207,-2.662031053,-1.884205085,0.125987912
476,R,0.034,0.123552312,0.22081287,-0.781626097,-0.171626941,-0.597585914,-0.83436116,-0.033799535,-0.84571214
477,V,0.345,0.123552312,0.22081287,0.381472862,0.23874861,-0.738327331,-0.404321185,-0.194704366,0.574464862
478,C,0.034,-0.659460465,-0.950584551,-0.781626097,-0.889784118,0.317233295,0.133228783,0.448914956,-0.247742874
479,H,0.241,-0.137451947,-0.560118744,-0.781626097,-0.684596337,-0.386473789,-0.83436116,0.770724616,-0.322489031
480,I,0.241,2.211586384,0.611278677,0.381472862,0.854311952,-1.65314654,-0.511831179,-0.516514026,0.649211024
481,J,0.103,0.906565089,1.392210291,0.381472862,1.367281389,-1.864258665,-1.909461097,-0.999228518,-0.098250555
482,K,0.759,-0.920464724,-0.560118744,-0.781626097,-1.30015962,-0.175361664,-0.511831179,1.253439108,0.649211026
483,W,0.138,-0.137451947,-0.560118744,-0.200076617,-0.889784068,-0.386473789,-0.83436116,0.609819786,-0.397235185
484,P,0.034,-0.398456206,-0.169652937,-0.781626097,0.443936451,1.161681796,0.240738777,-0.355609196,2.36837266
485,H,0.103,1.950582125,1.392210291,0.963022342,1.5724692,-2.145741499,-2.877051041,-1.884205085,0.424972554
486,V,0.103,2.994599161,0.611278677,1.544571821,1.469875324,-2.497595041,-1.156891141,-1.884205085,0.275480239
487,V,0.103,1.689577866,1.392210291,0.963022342,1.469875334,-1.864258665,-2.339501072,-1.321038178,0.125987924
488,Q,0.103,1.950582125,0.611278677,0.963022342,0.956905917,-2.07537079,-1.801951104,-1.642847839,0.051241767
489,Q,0.621,-0.659460465,-0.950584551,-0.781626097,-1.094971779,0.246862586,-0.511831179,1.092534277,-0.471981337
490,A,0.241,-0.137451947,-0.169652937,-0.781626097,-0.684596227,-0.245732372,-0.619341173,0.690272201,-0.098250546
491,W,0.207,-1.181468983,-0.950584551,-1.363175576,-1.402753415,0.669086837,0.455758765,1.172986692,-1.219442915
492,H,0.724,-0.398456206,-0.169652937,-0.781626097,-0.684596207,-0.104990955,-0.726851166,1.012081862,0.723957193
493,A,0.103,1.689577866,1.392210291,0.963022342,1.469875394,-1.793887957,-2.662031053,-1.481943009,0.424972562
494,W,0.103,0.906565089,1.001744484,0.381472862,0.751718206,-1.582775832,-1.371911129,-0.999228518,0.798703353
495,U,0.103,1.428573607,1.001744484,0.381472862,0.443936561,-1.582775832,-1.264401135,-0.436061611,0.57446488
496,X,0.31,0.64556083,0.22081287,0.381472862,-0.479408397,0.387604003,0.455758765,0.368462541,-0.023504382
497,C,0.103,1.689577866,1.001744484,0.963022342,1.367281549,-1.793887957,-2.339501072,-1.401490593,-0.023504381
498,H,0.138,-0.398456206,-0.560118744,-0.781626097,-0.684596147,-0.175361664,0.02571879,0.127105295,0.125987935
499,Q,0.103,1.689577866,0.611278677,0.381472862,0.751718256,-2.07537079,-2.339501072,-1.562395424,-0.172996695
500,J,0.828,-0.398456206,-0.560118744,-0.781626097,-0.582002243,-0.175361664,-0.83436116,0.931629447,-0.098250536
501,J,0.103,1.428573607,0.611278677,0.963022342,1.77765713,-1.512405123,-2.231991079,-1.642847839,-0.247742851
502,A,0.759,0.384556571,-0.950584551,0.381472862,-0.787189993,1.091311087,0.348248771,0.288010125,-0.546727482
503,B,0.103,1.689577866,1.392210291,1.544571821,0.956906067,-2.07537079,-2.016971091,-1.884205085,0.49971873
504,B,0.103,1.689577866,1.001744484,0.381472862,1.162093848,-1.793887957,-1.264401135,-1.723300254,-0.397235164
505,D,0.793,-0.920464724,-0.560118744,-0.781626097,-0.889783848,0.035750461,-0.081791204,0.770724616,-0.247742847
506,Q,0.103,0.906565089,0.611278677,0.963022342,0.341342786,-1.371663706,-1.479421122,-0.436061611,-0.47198132
507,",",0.414,-0.920464724,-0.950584551,-1.363175576,-0.787189943,0.317233295,0.348248771,1.333891523,-0.995204425
508,B,0.138,-0.920464724,-1.341050359,-1.363175576,-1.094971589,-1.442034415,0.993308733,1.333891523,0.275480261
509,A,0.276,-0.659460465,-0.560118744,-0.781626097,-0.684596037,0.317233295,0.02571879,0.609819786,0.200734104
510,L,0.276,-0.137451947,-0.560118744,-0.781626097,-0.582002143,-0.104990955,0.133228783,1.092534277,0.873449527
511,H,0.103,1.689577866,1.392210291,0.963022342,1.367281689,-1.582775832,-2.339501072,-1.321038178,0.125987948
512,B,0.724,1.167569348,0.611278677,-0.200076617,0.136155075,-0.949439456,-0.189301198,0.04665288,0.723957213
513,W,0.034,-0.920464724,-0.950584551,-0.781626097,-0.992377654,0.52834542,0.348248771,1.092534277,0.200734108
514,L,0.103,1.950582125,1.001744484,0.963022342,1.059500063,-1.934629374,-2.447011066,-1.240585763,2.36837269
515,L,0.034,-0.659460465,-0.950584551,-0.781626097,-1.094971519,0.809828254,0.88579874,1.333891523,0.649211059
516,U,0.103,2.211586384,1.001744484,0.963022342,1.57246951,-1.65314654,-2.339501072,-0.838323687,0.723957217
517,H,0.241,0.123552312,0.611278677,-0.200076617,0.546530667,-0.667956623,-1.156891141,-0.114251951,-0.098250519
518,A,0.621,-1.181468983,-0.950584551,-0.781626097,-1.30015926,0.95056967,0.455758765,1.172986692,0.424972587
519,G,0.103,2.211586384,2.563607712,0.963022342,1.57246954,-2.497595041,-3.307091016,-2.527824406,-0.098250517
520,A,0.103,0.906565089,0.22081287,0.381472862,1.059500123,-0.949439456,-1.801951104,-0.355609196,0.424972589
521,H,0.759,-0.920464724,-0.950584551,-1.363175576,-1.094971459,0.669086837,0.563268758,1.172986692,0.873449538
522,Q,0.138,-0.920464724,-1.341050359,-0.781626097,-1.094971449,0.387604003,0.563268758,1.333891523,-0.99520441
523,K,0.517,-0.920464724,-1.341050359,-0.781626097,-0.992377554,0.669086837,0.993308733,1.414343938,0.424972592
524,A,0.034,0.64556083,0.22081287,-0.200076617,0.136155195,-0.667956623,-0.511831179,-0.355609196,0.499718751
525,",",0.379,0.384556571,-0.560118744,-0.200076617,0.03356132,-0.386473789,-0.296811191,0.288010125,0.57446491
526,",",0.517,0.906565089,0.611278677,-0.200076617,0.546530757,-1.019810164,-1.049381148,-0.275156781,0.64921107
527,A,0.517,-1.181468983,-0.950584551,-0.781626097,-1.197565284,1.020940379,0.455758765,1.414343938,0.125987964
528,A,0.103,2.211586384,1.392210291,0.963022342,1.57246963,-2.286482915,-3.307091016,-2.849634067,0.424972597
529,Y,0.138,-0.920464724,-0.950584551,-1.363175576,-0.889783608,-0.456844497,1.315838714,0.609819786,0.35022644
530,O,0.276,-0.920464724,-0.950584551,-1.363175576,-1.197565254,0.739457545,1.530858702,1.494796353,-1.219442876
531,A,0.103,0.906565089,1.001744484,0.381472862,0.546530807,-1.019810164,-1.264401135,-0.355609196,-0.62147361
532,B,0.138,0.123552312,-0.169652937,-0.200076617,0.136155275,-0.597585914,-0.189301198,-0.677418857,2.368372708
533,W,0.31,-0.659460465,-0.560118744,-0.781626097,-0.376814142,0.880198962,0.240738777,1.092534277,0.12598797
534,D,0.103,1.950582125,2.173141905,0.963022342,2.085439117,-2.145741499,-3.41460101,-2.366919576,0.125987971
535,F,0.621,-0.659460465,-0.560118744,-0.781626097,-1.30015909,-1.090180873,0.88579874,1.414343938,-0.322488975
536,V,0.966,-0.920464724,-1.341050359,-0.781626097,-0.992377424,0.739457545,0.993308733,1.092534277,1.022941869
537,V,0.759,-0.398456206,-0.950584551,-0.781626097,-1.094971299,-0.245732372,1.100818727,1.172986692,-0.471981289
538,A,0.379,0.384556571,-0.169652937,-0.200076617,0.649124762,-1.864258665,0.670778752,-1.562395424,1.172434187
539,O,0.897,0.906565089,0.611278677,0.381472862,0.546530887,-1.019810164,-1.156891141,-0.275156781,0.574464924
540,H,0.103,2.211586384,1.782676098,0.963022342,1.77765752,-2.216112207,-2.984561035,-2.447371991,0.649211084
541,B,0.103,2.211586384,2.173141905,0.963022342,2.085439187,-2.356853624,-3.307091016,-2.527824406,-0.471981285
542,A,0.379,0.906565089,0.611278677,0.381472862,0.546530917,-1.019810164,-0.941871154,-0.355609196,0.051241821
543,W,0.103,-0.398456206,0.22081287,-1.363175576,-1.30015901,-2.497595041,-1.156891141,0.288010125,-0.770965914
544,Q,0.897,-0.398456206,-0.950584551,-0.781626097,-1.197565114,0.035750461,0.993308733,1.575248768,-0.621473597
545,",",0.759,0.906565089,0.22081287,-0.200076617,-0.069032366,-0.949439456,-0.511831179,-0.114251951,0.125987982
546,A,0.793,-0.920464724,-0.950584551,-1.363175576,-1.094971209,1.091311087,1.423348708,1.494796353,-0.696219753
547,H,0.828,-0.659460465,-0.560118744,-0.781626097,-0.684595657,1.302423212,1.853388683,1.414343938,1.02294188
548,A,0.897,0.384556571,-0.169652937,-0.200076617,0.03356155,-0.738327331,-0.296811191,-0.033799535,-0.098250488
549,G,0.069,0.123552312,-0.950584551,-1.363175576,-1.197565064,-0.104990955,1.208328721,1.575248768,1.022941882
550,A,0.517,0.906565089,1.001744484,0.963022342,0.546530997,-0.949439456,-0.941871154,-0.275156781,1.47141883
551,K,0.103,1.428573607,1.782676098,0.963022342,2.085439287,-2.216112207,-3.307091016,-2.447371991,0.275480304
552,D,0.034,-0.659460465,-0.950584551,-1.363175576,-1.402752805,0.598716128,1.208328721,1.494796353,1.396672674
553,A,0.276,1.167569348,-0.169652937,-0.200076617,0.23874937,-0.808698039,-1.049381148,0.127105295,0.275480306
554,H,0.621,-1.181468983,-0.950584551,-1.363175576,-1.197565014,0.669086837,0.88579874,1.253439108,-0.322488956
555,Q,0.103,1.167569348,2.173141905,-0.200076617,1.162094358,-2.005000082,-2.447011066,-1.642847839,1.172434204
556,B,0.793,-0.659460465,-0.950584551,-1.363175576,-0.992377224,0.387604003,1.638368696,1.494796353,0.275480309
557,H,0.276,-0.920464724,-0.560118744,-1.363175576,-0.787189443,1.161681796,0.88579874,1.012081862,1.396672679
558,D,0.759,0.64556083,0.22081287,-0.200076617,-0.274220007,-1.160551581,-0.296811191,0.448914956,-0.546727426
559,B,0.103,1.689577866,0.22081287,6.778517136,1.675063825,-2.638336457,-1.049381148,-0.596966442,1.022941892
560,L,0.103,1.167569348,1.782676098,0.381472862,1.469876064,-1.512405123,-2.662031053,-1.160133348,1.097688051
561,O,0.379,-1.442473242,-1.341050359,-1.363175576,-1.710534371,0.598716128,1.423348708,1.494796353,0.499718788
562,I,0.759,1.167569348,0.611278677,-0.200076617,0.649125002,-0.808698039,-1.049381148,0.04665288,-0.770965895
563,H,0.034,0.384556571,0.22081287,1.544571821,-0.376813842,-1.090180873,1.208328721,0.368462541,0.200734158
564,O,0.103,-1.442473242,-1.341050359,-1.363175576,0.854312792,-2.07537079,2.068408671,1.012081862,0.948195739
565,H,0.276,-1.442473242,-1.341050359,-1.363175576,-0.787189363,-0.667956623,1.530858702,1.575248768,0.125988002
566,Q,0.724,0.123552312,-0.560118744,-0.200076617,-0.479407697,-0.316103081,0.670778752,0.770724616,-0.247742786
567,D,0.103,1.950582125,2.954073519,0.963022342,1.469876134,-2.356853624,-2.016971091,-1.9646575,1.396672689
568,G,0.517,-0.137451947,-0.560118744,-0.781626097,-0.274219907,0.10612117,0.133228783,1.172986692,1.247180375
569,H,0.414,-1.442473242,-1.341050359,-1.363175576,-0.684595437,-0.456844497,1.638368696,1.575248768,1.172434218
570,H,0.103,1.950582125,3.344539327,0.381472862,1.57247005,-1.864258665,-2.339501072,-1.723300254,-1.219442836
571,A,0.103,1.689577866,2.173141905,0.381472862,1.57247006,-1.442034415,-2.447011066,-1.079680933,0.948195746
572,G,0.966,-1.181468983,-0.950584551,-0.781626097,-1.197564834,1.232052504,1.423348708,1.736153599,1.695657326
573,W,0.241,-0.398456206,-0.560118744,-0.781626097,-0.479407627,0.387604003,-0.081791204,1.172986692,-0.247742779
574,",",0.103,0.64556083,1.001744484,0.381472862,0.854312892,-1.160551581,-1.156891141,-0.677418857,0.051241853
575,Q,0.103,1.428573607,2.173141905,0.963022342,1.469876214,-1.442034415,-2.231991079,-1.240585763,1.32192654
576,A,0.034,-0.920464724,-0.950584551,-1.363175576,-0.787189253,1.161681796,1.315838714,1.414343938,1.247180383
577,W,0.31,-0.920464724,-0.560118744,-0.200076617,0.136155725,1.232052504,0.778288746,0.609819786,-0.172996617
578,A,0.103,1.167569348,2.563607712,0.963022342,1.059500703,-1.65314654,-1.479421122,-1.079680933,-0.322488932
579,X,0.034,-0.398456206,-0.560118744,-0.781626097,0.03356186,0.52834542,-0.511831179,0.690272201,1.321926544
580,D,0.103,2.472590643,2.954073519,1.544571821,1.367282379,-2.286482915,-2.231991079,-2.12556233,0.275480333
581,O,0.966,-0.920464724,-0.950584551,-0.781626097,-0.787189203,1.091311087,1.208328721,0.931629447,-0.322488929
582,W,0.103,1.950582125,2.954073519,0.381472862,1.469876284,-1.65314654,-2.339501072,-1.481943009,0.649211126
583,K,0.103,1.428573607,1.392210291,0.963022342,1.367282409,-1.090180873,-1.479421122,-0.757871272,-0.845712033
584,R,0.034,1.167569348,1.001744484,0.963022342,0.649125222,-1.019810164,-1.049381148,-0.838323687,1.172434233
585,A,0.103,1.167569348,2.173141905,2.126121301,1.675064085,-1.23092229,-0.83436116,-0.918776102,-0.172996609
586,",",0.207,-0.137451947,-0.169652937,-0.200076617,-0.069031956,0.246862586,-0.726851166,0.609819786,0.125988023
587,A,0.621,-0.137451947,-0.950584551,-0.781626097,-0.274219717,0.457974712,1.100818727,0.851177032,-0.471981239
588,I,0.241,1.950582125,1.782676098,0.963022342,1.059500803,-1.512405123,-1.049381148,-0.355609196,0.350226499
589,P,0.103,1.167569348,1.001744484,0.381472862,1.162094698,-1.019810164,-1.909461097,-1.160133348,0.424972658
590,H,0.276,0.123552312,0.22081287,-0.200076617,0.649125282,0.035750461,-0.83436116,-0.033799535,0.499718817
591,F,0.103,1.167569348,1.001744484,0.963022342,1.264688603,-0.738327331,-2.016971091,-1.321038178,-0.098250445
592,O,0.103,1.428573607,1.392210291,0.963022342,1.264688613,-0.879068748,-1.801951104,-0.918776102,-0.397235076
593,R,0.552,0.64556083,0.611278677,-0.200076617,-0.171625771,0.10612117,0.455758765,0.690272201,0.275480346
594,A,0.034,-0.920464724,-0.950584551,-0.781626097,-0.171625761,1.443164629,1.208328721,0.690272201,-0.471981232
595,X,0.103,1.167569348,2.563607712,0.381472862,1.469876414,-1.371663706,-2.662031053,-1.562395424,-0.471981231
596,Z,0.103,1.950582125,3.344539327,0.381472862,1.57247031,-1.934629374,-2.231991079,-1.884205085,0.499718823
597,H,0.759,-0.920464724,-0.950584551,-0.781626097,-0.479407387,0.317233295,0.348248771,1.012081862,0.27548035
598,H,0.759,-0.920464724,-0.560118744,-0.781626097,-0.171625721,1.091311087,0.88579874,1.253439108,-0.39723507
599,A,0.414,0.906565089,1.392210291,0.381472862,1.162094798,-1.160551581,-0.83436116,-0.516514026,-0.546727385
600,H,0.724,-0.920464724,-0.950584551,-0.781626097,-0.479407357,1.161681796,0.88579874,1.414343938,0.574464985
601,A,0.034,0.906565089,1.001744484,0.381472862,0.956907047,-0.738327331,-1.049381148,-0.677418857,0.125988038
602,J,0.103,1.167569348,2.173141905,1.544571821,1.880252026,-1.793887957,-0.83436116,-1.160133348,2.368372778
603,A,0.793,-0.137451947,-0.560118744,-0.781626097,-0.889782868,-0.808698039,1.530858702,0.851177032,0.948195778
604,P,0.379,-0.920464724,-0.950584551,-0.781626097,0.546531537,1.020940379,1.745878689,-0.757871272,-0.322488906
605,U,0.103,-0.920464724,-0.950584551,0.381472862,-0.376813422,0.10612117,-0.189301198,0.609819786,-0.023504273
606,J,0.586,-0.659460465,-0.950584551,-1.363175576,-0.069031756,0.95056967,0.455758765,0.20755771,1.321926571
607,H,0.034,-0.920464724,-1.341050359,-0.781626097,-0.479407287,1.091311087,1.960898677,1.655701183,-0.77096585
608,P,0.759,0.123552312,1.392210291,-0.781626097,0.956907117,-1.442034415,0.133228783,-0.275156781,0.873449625
609,N,0.31,-0.398456206,-0.560118744,0.381472862,-0.069031726,0.880198962,0.348248771,-0.114251951,0.798703468
610,L,0.034,-0.137451947,-0.169652937,-0.200076617,0.443937711,-0.245732372,0.02571879,-0.757871272,0.424972679
611,L,0.793,-0.920464724,-0.560118744,-0.781626097,-0.787188903,0.739457545,0.348248771,0.931629447,0.499718838
612,",",0.414,0.384556571,1.001744484,0.381472862,0.546531617,-0.527215206,-0.726851166,-0.436061611,0.200734207
613,W,0.897,-0.920464724,-0.560118744,-0.200076617,-0.171625571,0.739457545,0.02571879,0.851177032,-0.397235055
614,S,0.034,0.64556083,1.001744484,0.963022342,0.956907177,-0.738327331,-0.619341173,-1.079680933,0.948195789
615,A,0.621,0.123552312,1.392210291,0.381472862,0.751719416,-0.034620247,-0.619341173,-0.275156781,-0.098250421
616,L,0.034,-0.920464724,-0.560118744,-0.200076617,-0.274219427,-0.879068748,1.960898677,1.736153599,0.723957317
617,P,0.103,1.167569348,2.954073519,1.544571821,1.880252176,-1.23092229,-2.231991079,-1.481943009,-0.845711999
618,A,0.103,0.906565089,2.173141905,2.126121301,1.367282759,-1.160551581,-1.586931116,-1.160133348,0.125988055
619,K,0.552,0.64556083,1.392210291,0.381472862,0.854313342,-0.386473789,-0.619341173,-0.114251951,1.471418899
620,A,0.034,-0.920464724,-0.950584551,-0.781626097,-0.274219387,0.880198962,0.88579874,0.931629447,-0.546727364
621,V,0.897,0.384556571,1.782676098,0.381472862,0.341343936,-0.456844497,0.133228783,0.127105295,-0.62147352
622,W,0.379,-0.398456206,-0.169652937,-0.200076617,-0.069031596,0.739457545,-0.619341173,0.529367371,0.275480375
623,R,0.276,1.950582125,1.001744484,-0.200076617,1.264688923,-1.793887957,0.240738777,-1.160133348,1.097688114
624,E,0.759,0.906565089,1.782676098,-0.200076617,0.649125622,-0.245732372,-1.264401135,-0.194704366,0.350226535
625,E,0.793,-0.398456206,-0.169652937,-0.200076617,0.443937861,0.035750461,-0.296811191,0.368462541,0.649211169
626,A,0.724,-0.398456206,-0.169652937,-0.200076617,0.443937871,0.95056967,0.563268758,-0.114251951,-0.09825041
627,A,0.276,0.123552312,0.611278677,-0.200076617,0.649125652,0.457974712,-0.081791204,-0.355609196,-0.098250409
628,A,0.621,-0.920464724,-0.950584551,-0.781626097,-0.582000963,0.95056967,0.455758765,0.851177032,0.873449645
629,L,0.621,0.123552312,1.782676098,0.381472862,0.956907327,-0.175361664,0.455758765,-0.355609196,-0.546727355
630,H,0.586,-0.398456206,-0.169652937,-0.781626097,0.136156255,0.880198962,0.348248771,0.127105295,-0.397235038
631,L,0.586,-0.920464724,-0.950584551,-0.781626097,-0.376813162,2.006130296,0.993308733,1.333891523,0.948195806
632,J,0.793,-0.659460465,-0.950584551,-0.781626097,0.443937931,0.387604003,-0.296811191,0.368462541,0.125988069
633,C,0.897,-0.920464724,-0.950584551,-0.781626097,-0.582000913,0.598716128,0.563268758,0.851177032,0.275480386
634,Q,0.793,-0.659460465,-0.560118744,-0.781626097,-0.582000903,1.302423212,0.133228783,1.012081862,1.172434283
635,R,0.034,0.123552312,1.001744484,0.381472862,0.956907387,-0.386473789,-0.189301198,-0.838323687,0.873449652
636,F,0.621,-0.659460465,-0.169652937,-0.200076617,-0.787188653,0.739457545,1.853388683,1.333891523,1.097688127
637,R,0.138,0.384556571,1.392210291,0.381472862,1.264689063,-0.386473789,-0.296811191,-0.596966442,1.471418917
638,C,0.241,-0.659460465,-0.560118744,-0.200076617,-0.992376404,1.091311087,1.208328721,1.172986692,-0.546727346
639,A,0.138,-0.659460465,-0.169652937,0.381472862,0.546531887,0.246862586,0.455758765,-0.516514026,0.051241918
640,H,0.379,-0.659460465,-0.560118744,-0.781626097,-0.274219187,0.598716128,0.348248771,0.609819786,-0.172996554
641,O,0.276,-0.659460465,-0.950584551,-0.781626097,0.03356248,0.95056967,1.100818727,0.20755771,1.17243429
642,K,0.621,-0.659460465,1.392210291,0.381472862,0.649125802,-1.371663706,0.02571879,-1.321038178,-0.696219657
643,D,0.414,-0.659460465,-0.169652937,-0.781626097,0.23875027,0.669086837,0.88579874,0.04665288,0.649211187
644,J,0.034,-0.920464724,-0.560118744,-0.781626097,0.23875028,0.52834542,0.348248771,0.609819786,0.051241923
645,P,0.034,-1.181468983,-0.950584551,-0.781626097,-0.376813022,0.95056967,0.455758765,0.931629447,-0.920458129
646,Z,0.724,-1.181468983,-0.950584551,-0.200076617,-0.582000783,1.372793921,0.455758765,0.851177032,-0.247742706
647,X,0.034,0.64556083,0.611278677,1.544571821,0.23875031,0.809828254,0.240738777,-1.160133348,0.723957348
648,L,0.897,0.123552312,0.22081287,0.381472862,0.649125862,0.52834542,0.563268758,-0.918776102,1.321926613
649,H,0.31,-0.659460465,-0.169652937,-0.200076617,-0.069031326,0.880198962,1.100818727,-0.275156781,2.368372825
650,D,0.241,-0.659460465,-0.560118744,-0.781626097,-0.069031316,0.809828254,1.208328721,-0.033799535,-1.667919703
651,U,0.586,-0.398456206,0.22081287,-0.200076617,0.649125892,0.176491878,0.993308733,-0.516514026,2.368372827
652,E,0.414,0.384556571,-0.169652937,1.544571821,1.059501443,1.232052504,0.778288746,-0.436061611,-1.144696596
653,W,0.207,-0.920464724,-0.560118744,0.381472862,-0.069031286,1.443164629,1.315838714,0.127105295,-0.546727331
654,Q,0.207,-0.137451947,-0.169652937,-0.781626097,-0.274219047,0.95056967,0.778288746,0.288010125,-1.368935067
655,O,0.379,0.64556083,-0.560118744,0.381472862,0.03356262,1.443164629,0.455758765,-0.114251951,-1.518427382
656,W,0.379,-0.137451947,-0.169652937,0.963022342,0.546532057,0.739457545,0.563268758,-1.240585763,-0.621473485
657,L,0.379,0.384556571,0.22081287,3.870769739,1.469877034,-0.527215206,0.670778752,-2.447371991,-0.696219642
658,W,0.034,-0.398456206,0.22081287,0.963022342,0.751719846,0.52834542,0.240738777,-0.677418857,0.125988095
659,N,0.172,-0.920464724,-0.560118744,-1.363175576,0.136156545,0.457974712,-0.404321185,0.851177032,-1.966904325
660,A,0.034,-0.398456206,-0.560118744,-0.781626097,0.546532097,1.443164629,1.423348708,0.127105295,-2.639619746
661,F,0.172,-0.398456206,-0.169652937,0.381472862,0.23875045,1.020940379,1.100818727,-0.355609196,-1.443681218
662,A,0.276,-0.920464724,-0.950584551,-0.200076617,-0.274218967,1.654276754,1.853388683,0.288010125,-0.471981164
663,",",0.655,-0.398456206,-0.169652937,0.381472862,0.956907667,0.669086837,0.240738777,-0.275156781,-0.397235005
664,H,0.759,0.64556083,-0.560118744,0.381472862,0.03356271,0.95056967,0.563268758,-0.355609196,-1.368935057
665,B,0.793,-0.137451947,-0.169652937,0.381472862,0.546532147,0.95056967,1.315838714,-0.757871272,-0.920458109
666,L,0.414,-0.137451947,-0.169652937,-0.200076617,1.264689353,1.020940379,0.778288746,-1.321038178,-0.247742686
667,Z,0.207,-0.659460465,-0.169652937,-0.200076617,0.956907707,0.246862586,-0.189301198,-0.194704366,-0.247742685
668,H,0.483,-0.659460465,-0.560118744,0.381472862,0.956907717,0.457974712,0.133228783,-0.516514026,-1.518427369
669,W,0.034,-0.920464724,-0.169652937,-0.781626097,1.367283269,1.232052504,0.778288746,-0.436061611,-0.69621963
670,A,0.034,-0.398456206,-0.169652937,0.381472862,1.162095508,-0.316103081,-0.726851166,-0.999228518,-0.098250366
671,H,0.759,-0.137451947,0.22081287,1.544571821,0.854313862,0.52834542,-0.511831179,-0.516514026,-0.098250365
672,A,0.483,0.384556571,0.22081287,2.70767078,1.675064955,0.52834542,0.133228783,-1.481943009,-0.546727312
673,R,0.897,-0.398456206,-0.169652937,0.963022342,0.751719996,0.809828254,0.348248771,-0.355609196,-0.172996521
674,A,0.034,0.384556571,0.611278677,3.289220259,1.469877204,0.598716128,0.348248771,-1.240585763,-0.322488836
675,Z,0.586,0.64556083,0.611278677,3.870769739,1.264689443,0.739457545,0.455758765,-0.677418857,-1.966904309
676,A,0.034,0.64556083,0.22081287,5.033868698,1.675064995,0.52834542,0.02571879,-1.562395424,-0.621473465
677,D,0.034,-0.920464724,-0.560118744,-0.781626097,0.03356284,1.020940379,0.348248771,0.127105295,-2.191142781
678,A,0.379,-0.659460465,0.22081287,-0.200076617,0.23875062,0.317233295,0.02571879,-0.194704366,-1.892158149
679,O,0.379,-0.920464724,-0.950584551,-0.781626097,-0.069031026,0.880198962,0.02571879,0.448914956,-2.116396621
680,L,0.379,-0.137451947,0.611278677,-0.200076617,1.162095608,0.176491878,0.133228783,-0.516514026,0.649211224
681,H,0.276,-0.659460465,-0.560118744,-0.200076617,0.341344536,0.880198962,-0.404321185,0.20755771,0.649211225
682,D,0.517,-0.659460465,-0.950584551,-0.781626097,0.03356289,1.020940379,0.455758765,0.851177032,0.723957383
683,R,0.241,0.123552312,1.782676098,-0.200076617,1.367283409,0.035750461,-0.619341173,-0.999228518,0.051241962
684,Y,0.793,0.906565089,1.001744484,0.381472862,1.57247119,0.10612117,-0.511831179,-1.240585763,0.574465069
685,X,0.724,0.123552312,0.611278677,0.381472862,1.367283429,0.880198962,1.638368696,0.127105295,1.022942018
686,A,0.276,-0.920464724,-0.560118744,-0.781626097,0.03356293,1.020940379,0.133228783,0.04665288,-0.247742666
687,L,0.241,0.384556571,0.611278677,0.963022342,1.264689563,-0.456844497,-0.619341173,-0.838323687,-1.069950403
688,V,0.034,-0.659460465,-0.169652937,-0.781626097,0.341344606,0.52834542,0.240738777,-0.033799535,1.471418968
689,L,0.966,0.123552312,-0.560118744,0.381472862,0.341344616,0.880198962,-0.726851166,-0.114251951,0.948195864
690,O,0.034,-0.398456206,-0.169652937,0.381472862,1.059501823,0.176491878,0.670778752,-0.757871272,0.424972759
691,A,0.759,-0.137451947,0.22081287,0.963022342,1.162095718,0.246862586,-0.296811191,-1.160133348,0.125988128
692,D,0.31,-0.659460465,-0.560118744,-0.781626097,0.136156875,0.457974712,-0.189301198,-0.355609196,2.368372868
